#
# 1-day summary product timeseries for archboldavirx
#
# Site: archboldavirx
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 27.166627
# Lon: -81.219828
# Elev: 8
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2025-05-21
# Creation Time: 17:49:58
# Update Date: 2025-06-27
# Update Time: 10:57:02
# Final Processing Date:: 2025-06-27
# Final Processing Time:: 13:14:00
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag,dayl..s.,prcp..mm.day.,srad..W.m.2.,swe..kg.m.2.,tmax..deg.c.,tmin..deg.c.,vp..Pa.
2016-02-16,2016,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31136,0.32455,0.31356,0.31512,0.48583,0.48597,0.4953,0.50286,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,39943.57,0,338.26,0,26.38,14.9,1693.86
2016-02-17,2016,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31201,0.32503,0.31427,0.31585,0.48524,0.48549,0.49476,0.5022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40031.88,0,403.65,0,24.3,9.81,1211.41
2016-02-18,2016,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31264,0.32549,0.31497,0.31656,0.48471,0.48505,0.49427,0.50159,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40120.89,0,406.82,0,24.45,9.74,1206.1
2016-02-19,2016,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31327,0.32594,0.31565,0.31725,0.48423,0.48465,0.49382,0.50102,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40210.58,0,387.67,0,24.19,10.8,1294.41
2016-02-20,2016,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31389,0.32638,0.31632,0.31793,0.4838,0.4843,0.49341,0.50049,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40300.92,0,386.19,0,24.71,11.51,1356.91
2016-02-21,2016,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31451,0.3268,0.31697,0.3186,0.48341,0.48398,0.49303,0.49999,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40391.89,0,403.56,0,25.37,11.14,1324.62
2016-02-22,2016,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31512,0.32719,0.31761,0.31926,0.48305,0.48368,0.49268,0.49951,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40483.46,0,419.91,0,27.82,11.93,1395.47
2016-02-23,2016,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31573,0.32757,0.31825,0.3199,0.48274,0.48342,0.49235,0.49908,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40575.61,16.17,276.94,0,26.92,14.17,1615.93
2016-02-24,2016,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31633,0.32792,0.31887,0.32054,0.48247,0.4832,0.49206,0.49868,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40668.31,35.01,201.09,0,25.81,17.48,1996.83
2016-02-25,2016,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31693,0.32824,0.31949,0.32116,0.48223,0.48301,0.4918,0.4983,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40761.54,0,316.99,0,20.97,11.69,1373.41
2016-02-26,2016,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31753,0.32854,0.3201,0.32178,0.48202,0.48283,0.49154,0.49795,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40855.27,0,426.18,0,20.48,6.6,974.43
2016-02-27,2016,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31812,0.3288,0.32069,0.32239,0.48185,0.48268,0.49133,0.49763,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,40949.48,0,448.01,0,19.87,4.58,847.02
2016-02-28,2016,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31871,0.32903,0.32128,0.32298,0.48174,0.48258,0.49116,0.49735,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41044.15,0,472.74,0,23.36,5.49,902.31
2016-02-29,2016,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3193,0.32923,0.32186,0.32357,0.48163,0.48249,0.49098,0.49707,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41139.26,0,445.99,0,25.72,9.45,1183.18
2016-03-01,2016,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31988,0.32944,0.32242,0.32413,0.48159,0.48245,0.49085,0.49684,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41234.77,0,423.9,0,26.95,11.92,1394.73
2016-03-02,2016,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32044,0.32969,0.32294,0.32465,0.48167,0.48251,0.49079,0.49668,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41330.68,0,413.58,0,28.02,13.51,1547.37
2016-03-03,2016,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.321,0.32997,0.32345,0.32516,0.48177,0.48259,0.49075,0.49653,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41426.96,0,437.89,0,27.61,11.8,1383.39
2016-03-04,2016,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32158,0.33028,0.324,0.3257,0.4818,0.4826,0.49065,0.49635,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41523.58,0,425.18,0,28.35,13.13,1509.7
2016-03-05,2016,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32219,0.33061,0.32458,0.32628,0.48178,0.48258,0.49049,0.49613,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41620.53,0,407.47,0,26.05,12.17,1417.19
2016-03-06,2016,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32281,0.33095,0.32517,0.32685,0.48176,0.48256,0.49032,0.49592,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41717.79,0,404.11,0,25.48,11.81,1384.7
2016-03-07,2016,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32341,0.33129,0.32576,0.32743,0.48173,0.48253,0.49016,0.49572,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41815.33,0,434.83,0,25.81,10.54,1272.09
2016-03-08,2016,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32405,0.33162,0.3264,0.32809,0.48163,0.48245,0.49,0.49549,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,41913.14,0,403.7,0,26.37,12.59,1457.58
2016-03-09,2016,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32474,0.33195,0.32713,0.32883,0.4815,0.48235,0.48982,0.49523,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42011.19,0,393.19,0,27.52,14.2,1618.7
2016-03-10,2016,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32542,0.33225,0.32784,0.32956,0.48136,0.48223,0.48965,0.49498,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42109.46,0,376.73,0,28.96,16.19,1839.63
2016-03-11,2016,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.326,0.33252,0.32845,0.33019,0.48125,0.48214,0.4895,0.49477,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42207.95,0,387.8,0,29.23,15.95,1811.28
2016-03-12,2016,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32656,0.33275,0.32905,0.3308,0.48109,0.48198,0.48932,0.49454,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42306.61,0,358.65,0,29.61,17.67,2020.22
2016-03-13,2016,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32714,0.33293,0.32967,0.33145,0.48089,0.48176,0.4891,0.49426,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42405.45,0,369.05,0,30.76,18.43,2119.26
2016-03-14,2016,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32763,0.33307,0.33021,0.33201,0.48075,0.48161,0.48894,0.49406,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42504.43,0,370.62,0,30.83,18.61,2143.18
2016-03-15,2016,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32799,0.33319,0.3306,0.33243,0.48063,0.4815,0.48883,0.49394,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42603.54,0,373.52,0,31.74,19.36,2245.64
2016-03-16,2016,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32827,0.33334,0.33093,0.3328,0.48047,0.48134,0.48871,0.49383,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42702.77,0,370.62,0,31.25,19.16,2218.92
2016-03-17,2016,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32852,0.33352,0.33123,0.33313,0.48032,0.48121,0.48861,0.49375,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42802.08,0,368.16,0,30.83,18.97,2191.91
2016-03-18,2016,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32879,0.33373,0.33155,0.33348,0.48027,0.48116,0.48855,0.49369,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,42901.47,0,414.36,0,30.37,16.73,1904.37
2016-03-19,2016,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32897,0.33396,0.33177,0.33372,0.48033,0.48125,0.48858,0.49373,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43000.91,10.05,238.93,0,25.68,16.52,1878.11
2016-03-20,2016,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32904,0.33422,0.33189,0.33386,0.48044,0.48141,0.48868,0.49387,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43100.39,0,306.62,0,26.68,17.91,2051.23
2016-03-21,2016,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3292,0.33449,0.3321,0.33408,0.48056,0.48155,0.48875,0.49396,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43199.89,0,265.58,0,19.05,12.23,1423.15
2016-03-22,2016,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32941,0.33477,0.33234,0.33433,0.48077,0.48176,0.48884,0.49409,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43299.39,0,529.44,0,24.64,6.2,948.02
2016-03-23,2016,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32956,0.33507,0.3325,0.33449,0.4811,0.48209,0.48899,0.49433,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43398.87,0,521.3,0,27.46,9.04,1150.82
2016-03-24,2016,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32971,0.33537,0.33267,0.33466,0.48144,0.48242,0.48914,0.49457,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43498.31,8.21,361.67,0,28.83,12.73,1470.74
2016-03-25,2016,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32996,0.33567,0.33294,0.33493,0.48167,0.48263,0.48922,0.49469,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43597.7,0,435.46,0,30.25,16.19,1840.01
2016-03-26,2016,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33028,0.33598,0.33326,0.33528,0.4819,0.48283,0.48926,0.49474,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43697.02,26.22,322.51,0,31.66,17.49,1997.09
2016-03-27,2016,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33059,0.33629,0.33358,0.33561,0.48219,0.48307,0.48931,0.49481,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43796.24,0,369.81,0,30.94,19.48,2263.4
2016-03-28,2016,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33096,0.33659,0.33396,0.33601,0.48236,0.48321,0.4893,0.4948,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43895.35,0,327.67,0,30.8,20.97,2481.46
2016-03-29,2016,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33146,0.33688,0.3345,0.33656,0.48243,0.48325,0.48925,0.49468,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,43994.33,8.73,244.88,0,28.93,19.6,2280.23
2016-03-30,2016,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33208,0.33716,0.33516,0.33724,0.48248,0.48328,0.48919,0.49451,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44093.17,0,351.03,0,27.55,17.79,2035.83
2016-03-31,2016,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33272,0.33742,0.33584,0.33794,0.4825,0.48328,0.48911,0.49431,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44191.84,0,434.26,0,31.75,18.28,2099.89
2016-04-01,2016,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33328,0.33767,0.33645,0.33856,0.48248,0.48324,0.48901,0.49413,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44290.32,0,416.01,0,32.61,19.81,2310.24
2016-04-02,2016,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33395,0.33789,0.33718,0.33926,0.48231,0.48303,0.48878,0.49383,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44388.6,2.46,232.58,0,29.36,20.9,2471.02
2016-04-03,2016,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33475,0.33809,0.33804,0.34009,0.48203,0.48271,0.48845,0.4934,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44486.65,0,340.48,0,26.7,17.82,2040.23
2016-04-04,2016,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33539,0.33827,0.33874,0.34077,0.48183,0.48246,0.48821,0.4931,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44584.46,0,466.17,0,28.12,14.63,1664.04
2016-04-05,2016,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33584,0.33841,0.33923,0.34126,0.48168,0.48228,0.48804,0.49294,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44682,0,505.08,0,28.66,13.08,1505.26
2016-04-06,2016,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33626,0.33852,0.33969,0.34171,0.48148,0.48203,0.48785,0.49278,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44779.25,0,477.8,0,27.37,13.58,1555.03
2016-04-07,2016,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33665,0.33859,0.34012,0.34213,0.48124,0.48175,0.48765,0.49262,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44876.21,0,459.4,0,28.2,15.14,1719.78
2016-04-08,2016,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.337,0.33862,0.34051,0.34252,0.481,0.48146,0.48745,0.49247,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,44972.83,0,508.42,0,29.09,13.41,1537.96
2016-04-09,2016,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33732,0.3386,0.34086,0.34287,0.48078,0.48122,0.48728,0.49234,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,45069.11,0,478.5,0,26.46,12.88,1485.25
2016-04-10,2016,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33761,0.33854,0.34118,0.34319,0.48063,0.48105,0.48717,0.49223,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,45165.02,0,555.22,0,27.48,9.03,1149.59
2016-04-11,2016,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.33784,0.33847,0.34143,0.34345,0.48051,0.48094,0.48708,0.49215,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,45260.54,0,526.45,0,28.07,11.44,1351.27
